raceId,driverId,stop,lap,duration,milliseconds
1058,840,1,28,502:27:50,20936
1058,830,1,29,502:27:50,20936
1058,846,1,31,520:36:29,21692
1058,854,1,33,537:36:00,22400
1058,8,1,36,509:26:53,21227
1058,839,1,36,509:42:43,21238
1058,844,2,37,526:10:34,21924
1058,832,1,41,509:25:26,21226
1058,817,1,41,513:50:24,21410
1058,815,2,54,503:03:50,20961
1058,1,2,69,519:21:36,21640
1060,841,1,1,507:05:46,21129
1060,852,1,12,507:28:48,21145
1060,842,1,13,541:32:10,22564
1060,840,1,14,513:23:02,21391
1060,20,1,17,506:03:50,21086
1060,853,1,27,528:00:00,22000
1060,817,1,29,507:37:26,21151
1060,841,2,29,650:55:41,27122
1060,846,1,30,635:22:34,26474
1060,822,1,30,505:42:14,21071
1060,847,1,30,518:32:38,21606
1060,1,1,31,504:07:12,21005
1060,830,1,32,506:09:36,21090
1060,815,1,32,521:38:24,21735
1060,4,1,32,543:54:43,22663
1060,849,1,33,507:38:53,21152
1060,844,1,34,507:25:55,21143
1060,854,1,34,523:09:07,21798
1060,8,1,37,525:30:14,21896
1060,842,2,45,500:24:00,20850
1060,853,2,45,556:22:05,23182
1060,840,2,46,515:19:41,21472
1060,832,1,48,514:20:38,21431
1060,20,2,49,500:11:02,20841
1060,852,2,51,638:29:46,26604
1060,1,2,53,514:06:14,21421
1060,830,2,60,509:39:50,21236
1061,844,1,2,34:07.731,2047731
1061,1,1,2,34:08.376,2048376
1061,822,1,2,34:09.149,2049149
1061,846,1,2,34:12.218,2052218
1061,817,1,2,34:11.281,2051281
1061,20,1,2,34:15.222,2055222
1061,4,1,2,34:18.580,2058580
1061,832,1,2,34:19.122,2059122
1061,8,1,2,34:22.984,2062984
1061,839,1,2,34:26.994,2066994
1061,840,1,2,34:27.861,2067861
1061,842,1,2,34:27.244,2067244
1061,841,1,2,34:30.250,2070250
1061,847,1,2,34:32.543,2072543
1061,852,1,2,34:35.695,2075695
1061,854,1,2,34:35.728,2075728
1061,849,1,2,34:37.164,2077164
1061,853,1,2,34:36.977,2076977
1061,815,1,2,34:36.405,2076405
1061,8,2,18,674:38:24,28110
1061,815,2,18,669:24:29,27892
1061,847,2,18,667:29:17,27812
1061,20,2,18,675:28:48,28145
1061,839,2,19,690:31:41,28772
1061,849,2,19,661:01:55,27543
1061,817,2,20,691:36:29,28817
1061,846,2,21,760:56:38,31706
1061,822,2,22,677:00:58,28209
1061,840,2,23,677:06:43,28213
1061,841,2,23,675:17:17,28137
1061,4,2,24,713:49:55,29743
1061,854,2,24,703:39:22,29319
1061,853,2,25,702:04:19,29253
1061,1,2,27,966:23:02,40266
1061,832,2,28,900:12:58,37509
1061,842,2,28,688:26:24,28685
1061,844,2,29,682:23:31,28433
1061,852,2,30,699:12:58,29134
1061,815,3,38,668:21:07,27848
1061,842,3,46,676:19:12,28180
1061,815,4,48,697:58:05,29082
1062,830,1,1,541:39:22,22569
1062,853,1,1,569:09:36,23715
1062,846,1,1,918:24:29,38267
1062,841,1,1,637:45:07,26573
1062,1,1,2,24:09.259,1449259
1062,839,1,2,24:10.190,1450190
1062,20,1,2,24:11.890,1451890
1062,832,1,2,24:12.527,1452527
1062,852,1,2,24:13.630,1453630
1062,849,1,2,24:14.435,1454435
1062,4,1,2,24:14.979,1454979
1062,847,1,2,24:17.487,1457487
1062,8,1,2,24:17.844,1457844
1062,854,1,2,24:17.042,1457042
1062,842,1,2,24:17.615,1457615
1062,817,1,2,24:17.127,1457127
1062,830,2,2,24:16.349,1456349
1062,853,2,2,24:17.420,1457420
1062,841,2,2,24:16.349,1456349
1062,839,2,3,948:31:41,39522
1062,20,2,3,981:10:05,40882
1062,832,2,3,1026:51:50,42786
1062,852,2,3,977:45:36,40740
1062,849,2,3,937:56:38,39081
1062,4,2,3,890:55:41,37122
1062,847,2,3,704:58:34,29374
1062,8,2,3,850:49:26,35451
1062,854,2,3,883:30:43,36813
1062,842,2,3,956:08:10,39839
1062,817,2,3,827:48:29,34492
1062,830,3,3,845:52:48,35245
1062,841,3,3,885:34:34,36899
1062,1,2,4,521:32:38,21731
1062,841,4,11,700:35:02,29191
1062,8,3,15,874:58:05,36457
1062,1,3,19,516:23:02,21516
1062,817,3,20,518:57:07,21623
1062,830,4,20,505:07:41,21047
1062,847,3,21,532:27:50,22186
1062,852,3,22,523:39:22,21819
1062,849,3,23,544:53:46,22704
1062,842,3,30,511:04:48,21295
1062,832,3,32,526:49:26,21951
1062,841,5,33,524:58:34,21874
1062,854,3,34,530:42:43,22113
1062,20,3,36,544:52:19,22703
1062,839,3,37,519:24:29,21642
1062,4,3,39,516:33:07,21523
1062,830,5,40,500:21:07,20848
1062,1,4,47,508:59:31,21208
1062,8,4,53,508:07:41,21172
1062,842,4,68,517:01:55,21543
1064,854,1,4,853:45:07,35573
1064,815,1,8,462:53:17,19287
1064,20,1,10,447:56:10,18664
1064,1,1,20,474:28:48,19770
1064,830,1,21,459:24:29,19142
1064,849,1,23,495:30:14,20646
1064,842,1,24,459:54:43,19163
1064,841,1,27,457:10:34,19049
1064,847,1,27,447:12:58,18634
1064,840,1,27,465:20:10,19389
1064,817,1,30,466:46:34,19449
1064,822,1,31,452:57:07,18873
1064,832,1,31,487:50:53,20327
1064,839,1,31,461:45:36,19240
1064,852,1,31,476:24:00,19850
1064,854,2,30,589:52:19,24578
1064,4,1,33,456:25:55,19018
1064,841,2,33,481:01:55,20043
1064,853,1,33,479:58:34,19999
1064,844,1,34,467:45:36,19490
1064,1,2,39,452:49:55,18868
1064,830,2,40,445:52:19,18578
1064,9,1,40,472:59:31,19708
1064,846,1,42,490:37:55,20443
1064,20,2,44,448:20:38,18681
1064,815,2,47,445:19:12,18555
1064,822,2,67,521:31:12,21730
1064,1,3,70,460:50:53,19202
1064,847,2,68,612:47:31,25533
1065,841,1,1,892:33:36,37190
1065,817,1,22,571:29:17,23812
1065,20,1,22,603:46:05,25157
1065,830,1,23,778:56:38,32456
1065,849,1,23,580:01:55,24168
1065,854,1,23,593:08:10,24714
1065,846,1,24,580:01:55,24168
1065,853,1,24,598:16:19,24928
1065,1,1,25,614:51:22,25619
1065,840,1,25,596:18:14,24846
1065,4,1,25,595:07:41,24797
1065,841,2,25,733:13:26,30551
1065,844,1,26,589:22:05,24557
1065,815,1,26,573:44:38,23906
1065,832,1,26,582:47:31,24283
1065,822,1,26,583:23:31,24308
1065,839,1,26,727:59:31,30333
1065,847,1,26,579:44:38,24156
1065,9,1,26,588:01:26,24501
1065,20,2,26,622:14:53,25927
1065,853,2,28,595:20:38,24806
1065,853,3,39,742:00:29,30917
1066,840,1,12,725:47:02,30241
1066,847,1,13,735:57:36,30665
1066,849,1,13,721:20:38,30056
1066,852,1,13,722:41:17,30112
1066,832,1,14,737:09:36,30715
1066,853,1,14,723:02:53,30127
1066,839,1,15,717:37:26,29901
1066,8,1,15,722:26:53,30102
1066,854,1,20,719:54:14,29996
1066,817,1,22,806:48:29,33617
1066,1,1,26,717:04:19,29878
1066,830,1,26,709:52:19,29578
1066,20,1,26,701:48:29,29242
1066,846,1,28,715:46:34,29824
1066,822,1,28,718:27:50,29936
1066,842,1,33,704:29:46,29354
1066,844,1,35,764:22:34,31849
1066,815,1,36,864:37:26,36026
1066,4,1,36,723:46:05,30157
1066,841,1,36,721:56:38,30081
1066,847,2,47,769:56:38,32081
1066,822,2,47,709:39:22,29569
1066,8,2,47,723:08:38,30131
1066,853,2,46,814:20:38,33931
1066,852,2,47,743:31:12,30980
1066,830,2,48,744:24:29,31017
1066,832,2,48,736:14:53,30677
1066,817,2,48,744:23:02,31016
1066,840,2,48,1034:58:34,43124
1066,1,2,49,721:04:48,30045
1066,852,3,49,743:19:41,30972
1066,4,2,50,736:50:53,30702
1066,815,2,50,775:30:43,32313
1066,20,2,50,771:04:19,32128
1066,842,2,50,765:57:36,31915
1066,839,2,50,798:20:10,33264
1066,841,2,50,815:03:50,33961
1066,846,2,51,784:04:48,32670
1066,844,2,51,783:33:07,32648
1067,817,1,21,552:40:19,23028
1067,4,1,30,698:47:02,29116
1067,846,1,34,557:44:10,23239
1067,849,1,34,578:29:46,24104
1067,852,1,35,559:53:46,23329
1067,847,1,35,565:13:26,23551
1067,830,1,36,538:36:29,22442
1067,832,1,36,680:28:19,28353
1067,853,1,35,571:53:46,23829
1067,20,1,36,564:00:00,23500
1067,822,1,37,551:05:17,22962
1067,815,1,37,539:06:43,22463
1067,8,1,37,555:56:10,23164
1067,20,2,37,564:20:10,23514
1067,842,1,39,703:26:24,29310
1067,840,1,39,852:12:58,35509
1067,854,1,39,573:24:29,23892
1067,841,1,40,555:36:00,23150
1067,844,1,47,567:30:14,23646
1067,1,1,50,544:24:58,22684
1069,853,1,1,736:09:07,30673
1069,839,1,3,979:12:00,40800
1069,849,1,5,782:38:24,32610
1069,4,1,7,565:49:26,23576
1069,841,1,8,575:49:55,23993
1069,852,1,9,571:14:53,23802
1069,847,1,9,565:43:41,23572
1069,830,1,10,569:26:53,23727
1069,846,1,10,585:14:24,24385
1069,842,1,10,569:52:48,23745
1069,817,1,11,580:13:26,24176
1069,832,1,11,561:56:10,23414
1069,854,1,11,583:01:55,24293
1069,815,1,12,600:25:55,25018
1069,844,1,12,576:15:50,24011
1069,8,1,12,580:35:02,24191
1069,1,1,13,587:32:38,24481
1069,822,1,15,586:39:22,24444
1069,20,1,17,599:26:53,24977
1069,840,1,18,571:50:53,23827
1069,853,2,24,590:39:50,24611
1069,849,2,25,567:40:19,23653
1069,839,2,25,574:03:22,23919
1069,841,2,26,564:02:53,23502
1069,4,2,28,572:15:22,23844
1069,830,2,29,577:14:53,24052
1069,832,2,29,644:47:02,26866
1069,815,2,30,566:29:46,23604
1069,817,2,30,576:51:50,24036
1069,846,2,30,613:09:07,25548
1069,8,2,31,578:09:36,24090
1069,847,2,31,599:31:12,24980
1069,844,2,32,571:19:12,23805
1069,852,2,32,564:41:46,23529
1069,822,2,34,566:51:22,23619
1069,840,2,34,562:55:12,23455
1069,854,2,34,581:55:41,24247
1069,1,2,37,568:13:26,23676
1069,20,2,38,572:22:34,23849
1069,853,3,37,580:03:22,24169
1069,4,3,39,559:32:10,23314
1070,817,1,1,915:04:19,38128
1070,822,1,1,539:06:43,22463
1070,849,1,11,568:20:38,23681
1070,840,1,12,566:03:50,23586
1070,853,1,13,602:15:22,25094
1070,839,1,14,554:24:00,23100
1070,847,1,15,527:36:58,21984
1070,841,1,16,532:55:12,22205
1070,1,1,29,536:57:07,22373
1070,844,1,30,530:02:24,22085
1070,842,1,31,541:10:34,22549
1070,8,1,32,538:10:34,22424
1070,830,1,33,525:47:31,21908
1070,20,1,33,534:38:53,22277
1070,840,2,34,625:20:38,26056
1070,817,2,38,547:30:43,22813
1070,4,1,39,575:38:24,23985
1070,815,1,40,530:44:10,22114
1070,822,2,40,759:56:10,31664
1070,832,1,42,528:44:38,22031
1070,846,1,44,540:48:58,22534
1070,849,2,49,545:44:10,22739
1070,853,2,58,567:17:17,23637
1070,822,3,63,544:19:12,22680
1070,822,4,67,634:37:55,26443
1071,846,1,1,655:30:43,27313
1071,852,1,4,766:32:10,31939
1071,847,1,6,551:28:19,22978
1071,852,2,6,426:11:31,17758
1071,846,2,6,425:15:22,17719
1071,830,1,7,429:59:02,17916
1071,815,1,7,439:23:31,18308
1071,1,1,7,429:50:24,17910
1071,822,1,7,429:34:34,17899
1071,844,1,7,430:37:55,17943
1071,832,1,7,443:02:24,18460
1071,20,1,7,434:34:05,18107
1071,842,1,7,466:32:10,19439
1071,839,1,7,462:50:24,19285
1071,817,1,7,473:34:05,19732
1071,4,1,7,426:01:26,17751
1071,840,1,7,430:45:07,17948
1071,841,1,7,425:06:43,17713
1071,853,1,7,431:52:48,17995
1071,854,1,7,428:39:50,17861
1071,849,1,7,435:40:19,18153
1071,8,1,7,439:50:53,18327
1071,847,2,7,500:15:22,20844
1071,852,3,7,425:03:50,17711
1071,846,3,7,424:09:07,17673
1071,830,2,8,427:22:05,17807
1071,815,2,8,435:15:50,18136
1071,1,2,8,447:50:24,18660
1071,822,2,8,428:05:17,17837
1071,844,2,8,426:30:14,17771
1071,832,2,8,440:57:07,18373
1071,20,2,8,429:30:14,17896
1071,842,2,8,446:35:31,18608
1071,839,2,8,427:37:55,17818
1071,817,2,8,440:19:41,18347
1071,4,2,8,424:55:12,17705
1071,840,2,8,430:26:24,17935
1071,841,2,8,430:17:46,17929
1071,853,2,8,443:12:29,18467
1071,854,2,8,446:06:43,18588
1071,849,2,8,450:48:58,18784
1071,8,2,8,450:18:43,18763
1071,847,3,8,436:17:46,18179
1071,852,4,8,443:58:34,18499
1071,846,4,8,460:13:26,19176
1071,854,3,11,988:09:07,41173
1071,849,3,13,550:27:50,22936
1071,840,3,22,599:55:41,24997
1071,842,3,25,554:47:02,23116
1071,1,3,26,544:33:36,22690
1071,832,3,26,559:42:14,23321
1071,830,3,27,545:19:41,22722
1071,844,3,27,544:00:29,22667
1071,815,3,28,555:57:36,23165
1071,20,3,28,587:08:10,24464
1071,8,3,28,564:59:02,23541
1071,841,3,29,566:49:55,23618
1071,822,3,30,558:18:43,23263
1071,854,4,29,614:19:41,25597
1071,817,3,30,548:08:10,22839
1071,839,3,30,564:05:46,23504
1071,4,3,34,585:00:00,24375
1071,853,3,34,565:06:14,23546
1071,846,5,37,581:03:50,24211
1071,852,5,39,849:59:02,35416
1071,849,4,39,550:59:31,22958
1071,830,4,40,546:23:02,22766
1071,822,4,41,548:32:38,22856
1071,847,4,41,555:10:05,23132
1071,815,4,42,543:44:38,22656
1071,841,4,42,547:55:12,22830
1071,1,4,43,543:56:10,22664
1071,842,4,51,552:56:10,23039
1071,844,4,52,553:32:10,23064
1071,8,4,52,543:59:02,22666
1071,832,4,53,545:52:48,22745
1071,20,4,55,551:28:19,22978
1071,854,5,61,591:02:53,24627
1071,815,5,69,549:59:02,22916
1051,852,1,9,615:48:58,25659
1051,8,1,10,628:10:34,26174
1051,842,1,13,615:07:12,25630
1051,841,1,15,623:41:17,25987
1051,830,1,17,607:12:00,25300
1051,847,1,17,626:54:14,26121
1051,1,1,18,605:38:24,25235
1051,849,1,18,619:27:50,25811
1051,815,1,19,610:03:22,25419
1051,854,1,22,621:08:38,25881
1051,4,1,23,623:47:02,25991
1051,840,1,23,627:46:05,26157
1051,839,1,24,612:24:29,25517
1051,846,1,25,607:39:22,25319
1051,817,1,26,613:29:17,25562
1051,20,1,26,617:25:26,25726
1051,832,1,27,615:20:10,25639
1051,844,1,27,619:10:34,25799
1051,8,2,30,615:11:31,25633
1051,853,1,31,636:21:36,26515
1051,841,2,32,608:19:41,25347
1051,822,1,33,872:11:02,36341
1051,852,2,34,640:10:34,26674
1051,842,2,35,626:36:58,26109
1051,830,2,41,604:12:00,25175
1051,815,2,41,610:04:48,25420
1051,1,2,42,609:08:38,25381
1051,846,2,49,637:14:53,26552
1051,847,2,49,840:08:38,35006
1051,830,3,55,611:09:36,25465
1072,840,1,9,651:57:36,27165
1072,847,1,9,492:27:22,20519
1072,1,1,10,493:55:12,20580
1072,822,1,10,520:01:55,21668
1072,844,1,10,492:44:38,20531
1072,815,1,10,497:02:24,20710
1072,846,1,10,503:21:07,20973
1072,4,1,10,489:43:12,20405
1072,849,1,10,581:16:48,24220
1072,830,1,13,16:36.375,996375
1072,1,2,13,16:35.856,995856
1072,822,2,13,16:35.942,995942
1072,839,1,13,16:37.126,997126
1072,817,1,13,16:37.029,997029
1072,844,2,13,16:39.485,999485
1072,842,1,13,16:41.775,1001775
1072,815,2,13,16:42.619,1002619
1072,832,1,13,16:44.618,1004618
1072,841,1,13,16:44.917,1004917
1072,852,1,13,16:46.407,1006407
1072,8,1,13,16:48.569,1008569
1072,20,1,13,16:52.304,1012304
1072,846,2,13,16:57.303,1017303
1072,4,2,13,16:59.850,1019850
1072,853,1,13,16:59.226,1019226
1072,847,2,13,17:01.615,1021615
1072,840,2,13,17:00.939,1020939
1072,849,2,13,16:57.257,1017257
1072,830,2,15,18:07.591,1087591
1072,839,2,15,18:08.290,1088290
1072,1,3,15,18:06.674,1086674
1072,817,2,15,18:07.296,1087296
1072,822,3,15,18:09.473,1089473
1072,842,2,15,18:12.287,1092287
1072,844,3,15,18:15.192,1095192
1072,841,2,15,18:14.749,1094749
1072,832,2,15,18:17.194,1097194
1072,20,2,15,18:18.749,1098749
1072,8,2,15,18:19.282,1099282
1072,852,2,15,18:20.644,1100644
1072,4,3,15,18:21.826,1101826
1072,840,3,15,18:22.979,1102979
1072,849,3,15,18:27.052,1107052
1072,846,3,15,18:36.576,1116576
1072,852,3,23,668:58:34,27874
1072,8,3,26,827:44:10,34489
1072,4,4,44,506:19:41,21097
1073,854,1,10,530:58:34,22124
1073,830,1,13,507:38:53,21152
1073,1,1,14,518:16:48,21595
1073,844,1,15,539:03:50,22461
1073,839,1,15,520:14:53,21677
1073,846,1,17,513:07:12,21380
1073,841,1,17,534:47:31,22283
1073,817,1,18,514:46:34,21449
1073,832,1,19,533:06:43,22213
1073,815,1,21,515:18:14,21471
1073,840,1,21,534:54:43,22288
1073,8,1,21,536:06:43,22338
1073,852,1,23,538:55:12,22455
1073,20,1,23,509:18:14,21221
1073,849,1,28,509:47:02,21241
1073,822,1,30,520:03:22,21669
1073,844,2,35,508:09:07,21173
1073,830,2,36,524:54:14,21871
1073,815,2,36,513:54:43,21413
1073,4,1,36,511:17:46,21304
1073,842,1,36,531:11:31,22133
1073,846,2,48,532:09:07,22173
1073,830,3,53,514:52:19,21453
1073,817,2,52,529:20:38,22056
1073,840,2,52,543:51:50,22661
1073,815,3,53,513:14:24,21385
1073,854,2,52,529:40:48,22070
1073,852,2,53,525:48:58,21909
1073,842,2,54,526:04:48,21920
1020,1,3,29,1:09.022,69022
1074,1,1,11,604:49:26,25201
1074,4,1,11,608:45:36,25365
1074,854,1,12,605:08:10,25214
1074,848,1,13,596:58:34,24874
1074,830,1,14,597:31:41,24897
1074,832,1,14,591:59:02,24666
1074,825,1,14,611:28:19,25478
1074,842,1,14,589:48:00,24575
1074,839,1,14,731:36:58,30484
1074,822,1,14,621:25:55,25893
1074,849,1,14,586:58:05,24457
1074,844,1,15,600:17:17,25012
1074,815,1,15,601:06:14,25046
1074,847,1,15,621:18:43,25888
1074,852,1,15,626:16:48,26095
1074,855,1,15,610:16:19,25428
1074,817,1,17,597:57:36,24915
1074,840,1,18,617:44:10,25739
1074,807,1,19,656:45:36,27365
1074,846,1,24,589:37:55,24568
1074,4,2,25,597:48:58,24909
1074,1,2,27,619:06:14,25796
1074,852,2,29,584:24:00,24350
1074,830,2,30,598:29:17,24937
1074,839,2,30,609:25:55,25393
1074,844,2,31,588:38:53,24527
1074,842,2,32,621:00:00,25875
1074,849,2,32,594:40:19,24778
1074,832,2,33,586:30:43,24438
1074,815,2,33,580:09:07,24173
1074,847,2,33,608:00:58,25334
1074,817,2,33,597:14:24,24885
1074,825,2,34,621:01:26,25876
1074,854,2,35,614:03:50,25586
1074,848,2,35,613:40:48,25570
1074,822,2,36,603:44:38,25156
1074,855,2,37,606:59:02,25291
1074,807,2,37,641:05:17,26712
1074,840,2,38,646:58:05,26957
1074,846,2,41,656:48:29,27367
1074,4,3,42,588:11:31,24508
1074,830,3,43,585:38:53,24402
1074,815,3,43,598:43:41,24947
1074,839,3,43,581:35:31,24233
1074,832,3,44,582:53:17,24287
1074,1,3,44,613:53:46,25579
1074,852,3,44,580:30:43,24188
1074,817,3,44,603:20:10,25139
1074,847,3,45,613:46:34,25574
1074,807,3,44,617:57:07,25748
1074,822,3,45,604:30:43,25188
1074,855,3,45,687:31:41,28647
1074,844,3,46,590:42:43,24613
1074,840,3,45,600:56:10,25039
1074,846,3,45,599:24:00,24975
1074,849,3,45,591:47:31,24658
1074,825,3,46,625:13:26,26051
1074,848,3,46,601:19:12,25055
1075,817,1,8,495:36:00,20650
1075,840,1,13,536:08:10,22339
1075,848,1,13,496:23:31,20683
1075,815,1,15,491:32:38,20481
1075,842,1,15,547:40:48,22820
1075,844,1,16,504:54:43,21038
1075,830,1,16,497:32:38,20731
1075,832,1,16,516:30:14,21521
1075,847,1,16,513:57:36,21415
1075,4,1,16,517:01:55,21543
1075,822,1,16,541:27:50,22561
1075,839,1,16,507:23:02,21141
1075,846,1,16,489:11:31,20383
1075,855,1,16,809:36:58,33734
1075,855,2,27,362:28:19,15103
1075,822,2,35,545:02:24,22710
1075,825,1,37,536:58:34,22374
1075,807,1,37,514:12:00,21425
1075,1,1,40,522:54:43,21788
1076,840,1,3,437:48:29,18242
1076,840,2,4,445:26:24,18560
1076,849,1,13,445:14:53,18552
1076,854,1,14,456:56:10,19039
1076,839,1,17,459:04:19,19128
1076,830,1,18,438:44:38,18281
1076,852,1,18,442:37:55,18443
1076,815,1,20,418:24:58,17434
1076,846,1,20,421:20:38,17556
1076,817,1,21,435:36:00,18150
1076,842,1,21,454:13:26,18926
1076,855,1,21,441:07:12,18380
1076,844,1,22,431:21:07,17973
1076,1,1,22,429:02:53,17877
1076,822,1,22,441:54:43,18413
1076,847,1,23,443:29:46,18479
1076,840,3,23,489:38:53,20402
1076,849,2,23,430:27:50,17936
1076,4,1,39,451:06:14,18796
1076,825,1,39,458:39:50,19111
1076,4,2,53,441:27:22,18394
1076,848,1,57,476:16:48,19845
1077,817,1,2,776:41:17,32362
1077,817,2,16,730:07:41,30422
1077,20,1,17,731:36:58,30484
1077,842,1,17,729:43:12,30405
1077,848,1,17,739:01:55,30793
1077,815,1,18,728:47:02,30366
1077,847,1,18,745:53:46,31079
1077,822,1,18,982:58:05,40957
1077,825,1,18,810:21:36,33765
1077,852,1,18,728:55:41,30372
1077,840,1,18,784:00:29,32667
1077,1,1,18,785:45:36,32740
1077,839,1,18,753:48:58,31409
1077,849,1,18,747:00:00,31125
1077,855,1,18,772:52:19,32203
1077,854,1,18,751:40:48,31320
1077,830,1,19,720:01:26,30001
1077,844,1,19,763:03:22,31794
1077,846,1,19,721:40:48,30070
1077,817,3,30,723:43:12,30155
1077,844,2,49,721:00:29,30042
1077,815,2,50,711:02:53,29627
1077,830,2,51,718:36:29,29942
1077,854,2,52,743:36:58,30984
1077,844,3,53,877:26:24,36560
1078,852,1,11,452:52:48,18870
1078,825,1,12,474:14:24,19760
1078,854,1,14,489:54:43,20413
1078,4,1,15,519:18:43,21638
1078,842,1,16,469:01:55,19543
1078,848,1,16,481:24:58,20059
1078,846,1,18,479:39:50,19986
1078,1,1,22,451:40:48,18820
1078,844,1,24,472:43:41,19697
1078,830,1,26,451:09:07,18798
1078,822,1,26,470:44:10,19614
1078,832,1,27,529:30:43,22063
1078,815,1,27,444:27:22,18519
1078,817,1,30,467:36:58,19484
1078,849,1,34,460:26:24,19185
1078,847,1,40,456:50:24,19035
1078,840,1,40,457:46:34,19074
1078,842,2,40,456:10:05,19007
1078,815,2,41,442:23:31,18433
1078,839,1,41,456:27:22,19019
1078,20,1,41,476:39:50,19861
1078,817,2,41,462:43:12,19280
1078,852,2,41,470:49:55,19618
1078,825,2,42,496:09:07,20673
1078,854,2,54,777:08:38,32381
1079,1,1,1,745:17:46,31054
1079,825,1,1,711:10:05,29632
1079,832,1,10,536:11:02,22341
1079,4,1,10,537:00:00,22375
1079,842,1,10,528:11:31,22008
1079,855,1,10,554:36:58,23109
1079,852,1,11,553:59:31,23083
1079,817,1,11,530:58:34,22124
1079,848,1,11,562:03:22,23419
1079,846,1,12,525:59:02,21916
1079,854,1,12,565:58:05,23582
1079,849,1,12,556:32:10,23189
1079,847,1,13,531:41:46,22154
1079,830,1,13,532:09:07,22173
1079,839,1,13,531:17:17,22137
1079,822,1,14,551:41:17,22987
1079,840,1,14,547:59:31,22833
1079,815,1,17,528:46:05,22032
1079,844,1,21,523:03:22,21794
1079,20,1,21,540:51:50,22536
1079,1,2,22,530:31:12,22105
1079,848,2,25,543:46:05,22657
1079,849,2,26,535:27:50,22311
1079,840,2,27,561:27:22,23394
1079,830,2,28,527:11:02,21966
1079,842,2,29,670:43:41,27947
1079,825,2,29,573:04:19,23878
1079,854,2,30,555:02:53,23127
1079,832,2,31,524:48:29,21867
1079,4,2,31,525:56:10,21914
1079,817,2,31,537:34:34,22399
1079,852,2,32,547:14:53,22802
1079,846,2,33,560:11:02,23341
1079,822,2,34,540:59:02,22541
1079,839,2,35,550:52:19,22953
1079,847,2,36,528:56:10,22039
1079,815,2,37,518:51:22,21619
1079,20,2,42,538:56:38,22456
1079,830,3,44,526:35:02,21941
1079,832,3,45,535:14:53,22302
1079,848,3,45,559:52:19,23328
1079,842,3,46,524:06:43,21838
1079,840,3,46,571:29:17,23812
1079,1,3,48,533:47:02,22241
1079,817,3,48,531:41:46,22154
1079,847,3,51,547:33:36,22815
1079,849,3,50,546:15:50,22761
1079,846,3,51,531:57:36,22165
1079,839,3,52,528:47:31,22033
1079,852,3,52,535:35:02,22316
1079,815,3,53,520:39:22,21694
1079,4,3,53,609:46:05,25407
1079,848,4,54,561:41:46,23404
1080,840,1,1,641:32:38,26731
1080,849,1,1,882:33:07,36773
1080,842,1,2,851:39:50,35486
1080,840,2,2,786:00:00,32750
1080,849,2,2,872:25:26,36351
1080,854,1,4,663:17:17,27637
1080,20,1,6,599:09:36,24965
1080,852,1,6,601:37:55,25068
1080,1,1,15,595:06:14,24796
1080,815,1,16,585:48:58,24409
1080,846,1,17,596:55:41,24872
1080,854,2,17,884:29:46,36854
1080,844,1,18,617:02:24,25710
1080,830,1,18,648:12:58,27009
1080,848,1,18,653:32:38,27231
1080,817,1,19,625:20:38,26056
1080,855,1,19,614:15:22,25594
1080,849,3,19,645:50:24,26910
1080,822,1,20,620:45:36,25865
1080,832,1,21,591:59:02,24666
1080,844,2,21,672:48:58,28034
1080,847,1,21,608:26:53,25352
1080,4,1,21,588:37:26,24526
1080,839,1,21,597:00:00,24875
1080,852,2,21,624:30:14,26021
1080,815,2,22,588:51:50,24536
1080,830,2,22,646:19:12,26930
1080,846,2,22,594:14:24,24760
1080,1,2,22,588:10:05,24507
1080,842,2,22,690:28:48,28770
1080,848,2,22,756:25:55,31518
1080,20,2,23,603:11:31,25133
1080,840,3,24,615:36:00,25650
1080,815,3,30,19:32.062,1172062
1080,832,2,30,19:34.793,1174793
1080,830,3,30,19:35.575,1175575
1080,840,4,29,19:34.965,1174965
1080,844,3,30,19:36.822,1176822
1080,852,3,29,19:34.444,1174444
1080,855,2,29,19:34.235,1174235
1080,847,2,30,19:37.545,1177545
1080,846,3,30,19:43.029,1183029
1080,849,4,29,19:41.839,1181839
1080,4,2,30,19:42.058,1182058
1080,1,3,30,19:46.281,1186281
1080,848,3,29,19:45.676,1185676
1080,839,2,30,19:46.485,1186485
1080,822,2,30,19:46.699,1186699
1080,20,3,30,19:29.495,1169495
1080,842,3,30,19:29.460,1169460
1080,817,2,30,19:28.673,1168673
1080,846,4,51,590:34:05,24607
1080,852,4,56,606:23:02,25266
1081,849,1,3,705:28:48,29395
1081,844,1,9,557:05:17,23212
1081,847,1,9,492:54:43,20538
1081,842,1,9,544:45:07,22698
1081,1,1,9,515:16:48,21470
1081,20,1,9,485:58:34,20249
1081,852,1,9,553:59:31,23083
1081,855,1,9,552:01:26,23001
1081,825,1,9,517:19:12,21555
1081,848,1,9,613:50:53,25577
1081,854,1,9,647:21:07,26973
1081,815,1,16,561:05:46,23379
1081,849,2,17,529:39:22,22069
1081,830,1,18,515:13:55,21468
1081,4,1,18,493:42:14,20571
1081,846,1,20,514:37:55,21443
1081,854,2,23,533:32:38,22231
1081,848,2,29,516:57:36,21540
1081,840,1,30,529:24:58,22059
1081,830,2,33,497:19:41,20722
1081,815,2,33,536:22:34,22349
1081,847,2,33,492:38:53,20527
1081,1,2,33,499:56:38,20831
